date,regime,strategy_return,equal_weight_return,training_observations,selected_assets
2013-10-31,improving_growth_easing_inflation,0.004213038029476035,-0.0034149238996458255,31,"QQQ,VNQ,SPY"
2013-11-30,improving_growth_easing_inflation,0.02513624689796671,0.0010321046743692142,32,"QQQ,IWM,SPY"
2013-12-31,improving_growth_easing_inflation,-0.027400112722990772,-0.0053294881592558345,33,"QQQ,SPY,IWM"
2014-01-31,improving_growth_rising_inflation,0.03267558975969249,0.03267558975969249,22,"DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SHY,SPY,TLT,UUP,VNQ"
2014-02-28,improving_growth_rising_inflation,-0.0012360898481898288,-0.0012360898481898288,23,"DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SHY,SPY,TLT,UUP,VNQ"
2014-03-31,improving_growth_easing_inflation,-0.0026059575613425583,0.00507223866959928,34,"QQQ,VNQ,IWM"
2014-04-30,improving_growth_rising_inflation,0.025569246510947014,0.013245982216964535,24,"VNQ,IWM,QQQ"
2014-05-31,improving_growth_rising_inflation,0.03176655158462556,0.01818629481646693,25,"VNQ,IWM,QQQ"
2014-06-30,improving_growth_rising_inflation,-0.015973982625171464,-0.010935145374119751,26,"VNQ,IWM,QQQ"
2014-07-31,improving_growth_rising_inflation,0.04294364741269511,0.022627468365848197,27,"VNQ,QQQ,IWM"
2014-08-31,improving_growth_easing_inflation,-0.02725607209292232,-0.032114469410629815,35,"QQQ,VNQ,SPY"
2014-09-30,improving_growth_easing_inflation,0.04978144534058056,0.017774138839145498,36,"QQQ,SPY,VNQ"
2014-10-31,improving_growth_easing_inflation,0.0309792302258145,0.004109905111449429,37,"QQQ,VNQ,SPY"
2014-11-30,improving_growth_easing_inflation,-0.001967872691248207,-0.007309602669988174,38,"QQQ,VNQ,SPY"
2014-12-31,improving_growth_easing_inflation,0.006022080617322012,0.017542513673025985,39,"VNQ,QQQ,SPY"
2015-01-31,improving_growth_easing_inflation,0.030556256288024827,0.013130666487291776,40,"VNQ,QQQ,SPY"
2015-02-28,improving_growth_easing_inflation,-0.00732549129331613,-0.0054870746281211035,41,"QQQ,VNQ,SPY"
